BPM,Gaming,Concentration,Sleep,Exercise,Tiredness,Stress,Happiness
49.5675,0.6834,7.5489,7.745,9.9438,2.4083,2.7406,9.292
109.9337,5.5087,0.2286,2.2915,0.2463,9.5293,9.8933,-0.4881
119.7857,9.5512,0.4433,-0.2718,0.277,-0.4202,9.7545,-0.0516
76.1834,5.3205,8.2239,7.8664,6.9116,6.5701,0.4926,8.8267
70.1826,8.574,3.6412,4.934,4.4299,4.6535,3.2524,6.1351
78.8248,9.9217,2.8889,7.9808,2.8354,8.1621,3.4905,8.2582
65.8854,7.0095,4.7446,7.483,6.328,4.7538,6.8106,4.8297
66.5127,8.4029,7.2893,5.48,7.0423,3.2615,4.5135,3.4425
67.5034,4.6008,6.8022,8.4874,7.0439,7.3947,-0.4416,9.7732
72.0827,5.5804,4.3199,4.7142,4.2057,5.48,4.0821,5.7112
71.8747,8.1383,5.1977,7.2313,3.8764,5.975,4.9474,8.4958
73.4169,5.908,5.9941,7.1547,6.3999,2.5046,4.9362,2.7021
79.5652,10.264,6.6763,7.4419,2.2022,1.6516,5.6797,4.4655
82.0493,5.0374,6.4424,6.4822,4.9242,6.1917,6.0001,2.3339
87.6393,3.2605,4.8909,8.8824,2.6319,0.8511,7.7861,1.5638
99.6213,9.0789,5.2201,6.1385,3.7593,7.8506,2.802,7.2594
89.7736,5.8887,6.9884,5.8959,3.1143,6.2514,3.1573,7.0865
73.811,2.2174,5.7368,6.9544,4.3505,3.5748,7.1413,2.2928
119.8901,10.4336,5.8244,7.9263,1.5158,5.3287,5.1876,9.5804
50.2515,1.0967,8.4582,8.4285,9.7305,2.2063,2.6156,8.7648
110.1166,6.2432,0.1439,2.3055,-0.1813,10.4414,10.4693,-0.4135
120.0624,9.914,0.1592,0.2194,0.4624,0.423,10.3237,0.0599
75.8086,4.8044,7.7203,7.8223,6.6859,6.9588,-0.1112,8.7725
70.0552,8.7465,4.1276,4.8237,4.3312,4.61,2.9053,6.1571
78.7743,10.2514,2.6868,8.0804,2.6886,7.7843,2.7573,8.1963
66.4357,6.6618,4.5457,7.2829,5.5918,5.3376,6.581,4.9184
66.9798,8.2263,6.5959,5.2972,6.8044,3.3385,4.8295,3.1609
67.5012,4.7949,6.9258,8.0547,6.6769,6.8788,-0.2931,10.12
72.4047,5.6194,3.7072,4.5497,4.2678,4.688,3.7844,6.3292
72.258,8.46,4.8056,7.1775,4.1828,6.0101,4.9689,7.9674
73.246,6.4202,6.1779,6.5605,6.1293,2.6149,4.9078,2.5806
80.3213,10.2159,7.2745,6.8656,1.6785,2.3043,6.121,3.9049
82.035,4.8654,6.002,6.0302,4.6667,5.5993,5.741,2.3726
87.9041,2.9024,4.75,8.7004,3.1661,0.9038,8.1462,2.0461
99.9088,9.4855,5.1403,6.1234,3.5143,8.4893,3.3919,6.5492
89.512,6.2356,7.4169,5.6298,3.3025,6.2052,2.6736,7.1077
74.1563,2.1855,5.8142,7.4336,3.8099,4.4185,7.3009,2.1932
119.6825,10.2268,5.9402,8.0313,2.0709,5.4323,4.5469,9.7181
50.3165,0.5526,7.9471,8.038,10.3519,2.3974,3.2819,9.1223
109.8802,5.8447,-0.4788,1.6608,0.4938,9.943,10.2143,-0.0808
120.0378,10.4923,-0.0235,0.2573,-0.0955,-0.2539,9.7873,0.4367
76.0029,4.9723,7.9509,7.9965,6.9556,6.9952,0.1412,8.6224
70.3177,8.798,3.9692,5.0456,4.1149,4.8284,2.9162,5.7553
79.0544,9.7121,2.664,8.3928,3.4598,8.0613,2.7108,7.5015
66.4875,7.2948,5.3769,6.6207,5.8836,5.228,7.3688,5.2275
67.2619,7.5272,6.8572,5.3553,7.2196,3.0036,4.9469,2.8884
68.4861,5.3823,6.5077,8.1723,7.2004,6.7533,-0.4663,10.4503
72.4182,6.0335,4.3702,4.9422,4.467,5.4002,4.2592,6.1503
72.2873,8.2935,5.1128,6.7426,3.6221,6.3572,5.027,7.9146
72.7657,5.994,6.0559,6.5714,5.7615,3.2079,5.1993,2.7856
79.5555,9.5269,6.9084,7.4865,1.684,2.3708,6.0375,4.314
81.9366,5.2142,5.6121,6.1615,4.684,6.4456,5.6627,2.2498
87.5942,2.6102,5.3612,8.5533,2.611,1.3252,7.7138,1.5567
100.3333,8.506,5.0216,6.0499,3.5427,8.2887,3.3912,7.2982
90.1729,6.429,7.3509,6.3683,3.4231,5.9792,2.9135,7.269
74.3505,1.6411,6.0237,7.3,4.2086,3.5326,6.5896,1.772
119.9721,9.5727,6.3591,7.9824,1.8118,4.6433,4.7795,10.1791
49.9816,0.8383,7.6496,8.1973,9.5524,1.7207,2.5969,9.0301
110.3986,5.8399,-0.3661,1.8915,0.4145,9.9866,9.8736,-0.1766
120.2646,10.2126,0.4091,0.2077,0.0728,-0.3566,9.7205,-0.0164
76.3642,5.0053,7.9495,8.3402,7.4873,7.2798,0.2632,8.6164
69.9859,9.3785,4.3737,5.3651,3.7713,4.7307,2.8881,5.7329
79.3791,10.2088,2.5156,8.4396,3.2482,7.9825,2.979,8.432
66.4327,7.1897,4.9578,7.0879,6.4411,4.9214,6.9322,5.2331
66.8814,7.8762,6.7653,4.8284,6.9867,2.5327,4.7185,3.471
68.3942,4.5113,6.7125,7.7535,6.7049,6.7621,-0.0956,10.4162
72.4117,6.27,4.3074,4.8233,3.8994,4.9772,4.3954,6.2188
72.1665,8.1078,4.9639,6.8867,4.2472,6.103,5.4132,8.1766
72.8534,5.5368,5.5376,6.5228,6.0052,2.6738,5.1114,3.2639
80.2048,10.363,7.3221,7.2254,2.1581,2.2677,6.2196,3.6993
81.8421,4.5057,6.0312,6.0462,4.6108,6.1218,6.3402,2.1751
88.0101,2.5953,4.7914,8.6032,2.5447,1.0433,7.8542,1.6813
100.4304,9.4664,4.8484,5.5116,4.1559,7.6928,2.5826,6.8792
90.2556,5.8898,6.8607,5.5579,3.0469,6.1695,3.3578,6.7549
74.0074,1.812,6.3026,7.3944,4.4927,4.1297,7.4562,1.7131
119.8489,10.1086,6.373,8.2408,2.0707,4.6233,4.7976,10.2519
50.4859,0.7923,7.5819,8.2222,10.3357,1.805,2.8253,9.4228
109.823,5.9212,-0.4582,2.1254,0.1975,10.041,10.1375,-0.0774
120.0924,9.5711,-0.0666,0.0827,-0.1995,0.4782,10.1416,-0.1228
76.2591,5.2525,7.7806,8.3894,7.3545,7.3693,0.2023,8.5542
69.6469,8.9734,3.7033,5.4924,4.4079,5.0221,3.3405,5.5772
79.452,10.1935,2.9871,7.8616,3.0595,8.4965,3.2215,8.3561
66.3947,6.982,5.1467,7.103,6.2077,4.9263,6.9284,4.9927
67.2713,8.291,7.1919,5.4173,6.8833,3.4411,5.2382,2.6865
67.504,4.5823,6.6625,8.1691,6.7496,6.6973,-0.3676,10.4395
71.761,5.9271,4.0281,5.423,3.5524,5.4942,4.1186,5.8111
71.8109,7.5251,4.9766,7.1737,4.4436,6.0762,5.4284,8.0981
72.815,5.7331,5.7062,7.1198,6.311,3.0892,5.1257,3.4169
79.5669,9.68,6.596,6.785,1.8192,1.575,6.0431,3.999
81.957,5.4571,5.5697,5.6818,5.0602,5.6608,6.01,1.6968
87.5009,3.4787,4.829,9.009,2.6386,1.3612,8.3897,1.9957
99.8057,8.6366,4.9185,5.7931,4.2856,8.3326,3.2236,6.5439
89.9276,5.6046,7.0882,6.4801,2.9759,5.9784,2.8464,7.0833
73.7004,1.9234,6.224,7.1684,3.9871,3.8106,6.7079,1.5881
119.7405,9.6499,5.802,7.7035,2.4686,4.5154,4.7948,10.3671
49.9809,0.8899,8.0827,7.9819,9.5204,2.2802,2.8572,9.246
110.0328,6.0064,-0.0843,2.3258,0.1901,9.9056,10.0629,-0.2357
120.3035,10.4648,0.0081,0.0754,0.3847,-0.4187,9.8859,0.349
76.2069,4.9518,7.8877,7.8577,6.6694,6.8705,0.2618,9.1661
70.148,8.7467,3.5579,4.814,3.8452,4.7052,3.4661,6.3306
78.6845,10.1274,2.9706,8.1466,3.1563,8.0396,2.6674,7.5477
65.9889,6.6389,5.343,7.0151,5.5078,5.0076,6.6215,4.7431
66.7226,7.8824,7.2085,5.1612,6.8657,2.6016,4.7862,3.1974
68.124,4.6891,7.0918,7.9709,6.5472,6.863,-0.0124,10.4835
72.2693,6.3279,4.2578,5.0486,3.7461,4.9987,4.2407,6.0352
71.9265,7.541,4.8346,6.8195,4.1562,5.8386,5.0148,8.1026
72.7015,6.0207,6.1913,7.1464,5.8815,3.0176,4.6731,2.8251
80.1578,10.0609,7.1428,7.1304,2.0133,1.5095,6.1393,4.0083
82.4124,4.6557,6.358,6.1051,4.8607,6.431,5.6966,2.1497
88.4548,3.1729,5.0481,8.7735,2.8516,0.6487,7.8851,2.4203
100.109,9.3303,5.4049,5.9842,3.7893,8.301,3.2762,6.9198
89.8068,5.9515,7.4414,6.392,3.4433,6.4702,2.8885,7.3585
73.8438,1.6103,6.2606,6.7683,3.7442,4.4338,6.557,2.446
120.4893,9.9322,5.7683,8.2194,2.4618,5.0757,4.5078,9.7771
50.3476,0.6329,8.495,7.7608,10.4545,2.4025,2.9632,9.0936
109.7831,5.9177,-0.029,2.0943,0.3416,9.6712,9.7915,-0.176
119.7227,10.3231,-0.1002,-0.021,-0.1885,0.0501,10.1054,-0.3387
75.5833,4.5714,8.0327,7.6147,6.9903,7.0792,-0.3253,8.7993
70.183,9.1272,4.3586,4.6198,4.2831,4.6617,2.8687,6.0756
78.6163,10.4811,3.076,7.516,2.8619,8.4852,2.933,8.1653
66.2266,7.0816,5.3014,7.3002,6.1519,5.4258,6.864,5.4631
66.8309,8.4639,6.9214,5.0061,6.5163,3.3383,4.8295,3.4218
67.7336,4.9492,7.3458,7.8212,6.7514,7.4552,0.4041,9.7043
72.0347,6.4976,3.5617,5.3525,4.4023,5.0853,4.1981,5.6577
72.021,8.3127,5.3405,7.104,4.1518,6.0987,5.4952,7.5745
72.917,5.6484,5.9502,6.519,5.7445,2.5079,4.5284,2.9089
79.9686,10.1322,6.915,6.9294,1.6243,2.3187,6.2031,3.9927
81.6352,5.089,6.2338,6.2108,4.8244,6.3251,6.1173,1.8971
87.8508,3.1941,5.3366,9.0527,2.7548,1.4873,7.9458,1.5137
99.987,9.3529,5.06,5.8831,3.9508,7.9469,2.7284,7.0519
89.986,5.665,7.3458,6.1033,2.8113,5.5585,3.4282,7.3205
74.0157,1.718,5.8838,7.2377,3.5934,4.0458,7.4727,2.2718
120.215,10.3534,5.8129,7.5461,1.6668,5.1654,5.3169,10.0449
50.2852,0.7172,8.3491,7.6855,9.9485,1.7222,3.3928,8.8339
110.2579,6.4499,-0.431,2.3394,-0.053,9.7563,10.2929,0.4605
119.582,9.7148,-0.0751,-0.142,0.0997,0.2154,9.51,0.0839
76.0374,5.2781,8.0772,7.6969,7.3424,6.7016,0.0642,8.9569
69.5614,9.4147,3.5871,4.9201,4.0067,4.7457,2.5991,5.8924
79.4276,9.7903,3.1992,8.1043,3.2446,8.4081,2.6617,8.2761
66.3673,6.9129,4.8009,6.8227,5.658,5.2433,7.0185,5.4853
67.3496,7.9018,6.614,5.324,7.1581,2.7502,4.6624,3.4205
67.5421,5.4967,7.2941,8.3563,6.9522,7.1773,-0.2995,10.3599
71.7747,5.5889,3.5788,4.8157,3.6972,4.6528,3.903,6.1525
72.3807,8.2215,4.7067,7.0208,3.9371,6.1316,5.3452,7.6237
72.5351,6.1064,6.2691,7.0173,6.1952,3.298,4.9708,2.5767
80.1364,9.6225,7.0237,7.4912,1.6935,2.2128,5.6936,3.9307
81.5637,4.828,5.6063,5.7429,5.0818,6.2288,6.4878,1.6438
87.7177,3.1966,5.165,8.7235,2.8821,0.658,8.2543,1.6866
100.419,8.9506,4.8988,5.909,3.5804,8.1742,2.7134,6.6221
89.6686,5.5833,6.9239,5.9278,3.4895,6.3909,3.1232,7.395
73.5384,1.9975,5.8125,7.0534,4.229,3.6975,6.9888,2.3241
120.2054,9.7806,6.4348,7.792,2.2967,5.1096,5.0711,9.9385
50.1589,1.113,7.7893,7.864,9.9814,2.0901,2.6555,9.2678
110.1621,5.5773,-0.302,1.6773,0.0505,9.682,10.3593,-0.352
119.8754,10.368,-0.2637,0.3495,-0.1454,0.0895,9.7284,-0.1835
75.5576,4.955,8.3362,8.2541,6.7558,6.9715,-0.4573,8.5972
69.7246,8.9609,3.6294,4.681,4.3447,4.9383,2.5131,6.0426
78.5854,9.9408,2.5987,7.7458,3.1301,8.1201,2.7613,7.9457
65.8619,7.2092,4.8963,6.7231,6.1541,4.8315,7.1928,4.8677
67.2256,7.5679,6.509,5.053,7.2621,2.8801,5.0645,2.9989
68.0968,4.8198,7.2105,8.1818,7.2224,6.7055,0.1595,9.5594
72.0364,6.333,4.3308,4.6204,3.994,5.2915,4.121,6.4277
72.2951,8.4895,4.508,7.0768,3.7636,5.8981,5.3381,7.7629
72.7821,5.7862,6.1901,6.9033,6.3851,2.5346,5.0233,3.4764
80.2452,9.5497,7.1154,7.1587,1.8815,1.6147,6.2015,4.4513
82.0996,4.8323,6.428,6.3007,5.3476,5.6015,5.6731,2.0483
87.7397,2.8206,4.6193,8.8482,2.6863,1.4502,8.4488,1.7954
99.512,9.1241,4.928,5.5465,3.649,7.5374,2.859,6.6739
89.6432,6.3485,7.0648,5.5056,3.2901,5.9296,2.6303,7.4314
74.3314,1.7892,6.4072,7.0401,3.538,4.2567,7.2113,1.8593
120.2518,9.8787,5.7691,7.9675,1.8467,5.3672,4.9207,9.7565
49.5461,1.3271,8.2883,7.6048,10.1908,1.5861,3.0498,9.4729
109.748,5.8454,0.1142,1.9627,-0.3555,10.1502,10.1488,0.1972
119.9899,9.5482,-0.3498,0.4039,0.2038,0.0008,9.9953,0.3798
75.7024,4.7614,8.4162,7.8529,7.3272,6.8508,0.4192,8.8985
70.1636,8.5449,3.6253,4.5377,4.0737,4.7872,2.7321,5.7103
78.813,9.8157,2.9448,7.6263,2.999,8.3562,2.8478,7.9799
66.0403,6.6022,5.0799,6.6997,6.3969,4.9532,7.425,4.738
67.3129,7.9987,7.0312,5.2865,6.6262,3.3207,5.0049,3.3301
67.948,5.4626,7.2471,7.8135,7.3396,6.8681,0.2391,9.8151
71.78,6.1223,4.2117,5.0507,3.9708,4.9155,4.3447,5.7182
72.1947,8.134,4.5351,7.4972,3.9896,5.6491,4.5477,8.4532
73.1616,5.66,6.1767,6.8317,5.5788,3.1732,4.9164,3.3746
79.8407,9.7242,6.7687,6.8816,2.381,2.4313,5.6502,3.5536
81.8287,4.8811,6.2441,5.8944,5.2782,5.5314,5.9651,2.414
88.1868,3.2285,5.054,8.7908,2.7052,0.6871,8.0832,1.6031
100.1957,9.0075,4.865,6.2924,3.6207,8.398,2.6949,7.3058
90.0743,6.2827,7.2376,6.3334,2.8052,5.933,2.788,7.2062
73.8867,1.6747,6.1852,6.75,3.5359,4.0081,7.462,1.9375
119.6468,9.8195,5.7734,7.5931,2.0194,5.4285,5.0432,10.3158
49.6556,1.4003,7.7522,7.9637,10.4499,2.4023,2.5259,9.4966
109.6236,6.4054,0.3577,2.0942,0.0126,10.4775,9.9764,-0.3861
119.919,10.2454,0.2162,-0.055,-0.2724,0.2428,9.6198,-0.2161
76.211,5.3383,8.2155,7.5932,6.7486,6.8668,0.3249,8.9536
69.5706,8.9702,3.6509,4.5946,4.044,4.8177,2.6298,6.102
78.511,9.9048,3.4461,8.1889,3.0169,8.3123,2.7273,7.8102
65.942,7.0836,4.6162,6.7211,6.0867,4.7793,7.4065,5.4799
66.7983,7.8028,6.6325,4.9471,6.9711,3.4876,5.2686,2.5161
67.6385,4.9234,6.515,7.7684,6.5134,6.5037,0.1393,10.1266
71.97,6.1649,3.8778,4.8556,4.357,5.1181,3.9784,5.8627
71.9929,8.3153,5.3285,7.2916,3.6094,5.7705,4.5252,8.2558
72.7508,5.673,6.3714,7.3073,5.8119,3.0492,4.6122,2.7342
80.1798,10.2952,7.236,7.1755,2.1621,2.0372,5.6955,3.9349
81.6951,4.7951,5.7696,6.1968,4.7756,6.008,5.586,2.2227
87.725,2.7252,4.6046,9.3855,2.5154,1.2031,8.195,1.6626
99.8573,9.4175,4.8074,6.4686,3.6016,8.1825,2.531,6.9893
90.1261,6.0857,7.4487,6.1798,3.2937,6.4822,2.5394,6.9479
74.4478,1.662,5.6574,6.9407,4.1699,3.9813,7.2599,1.874
120.3333,10.367,6.4072,8.1251,1.7151,5.1055,4.6807,9.945
50.3334,0.5278,7.6015,7.7348,9.6781,2.1903,2.9705,9.4583
109.5961,6.4749,0.3058,2.0104,-0.2886,10.4587,9.7244,0.1199
119.7147,9.6276,0.1731,0.3197,-0.315,0.3962,9.9413,0.0604
75.7928,5.4709,7.6616,7.6932,7.4331,6.9345,0.0914,9.1846
69.5217,8.8464,4.1169,4.8157,4.031,4.7324,3.4614,6.3184
78.8176,9.6599,2.9918,7.7048,3.34,7.6508,2.7947,7.6403
66.1265,7.3651,4.9056,7.0766,6.3373,4.7675,7.3255,4.9603
67.1179,8.4935,6.789,4.6464,6.7736,2.8473,5.1387,3.0621
68.278,4.673,6.5434,7.6699,7.2797,7.4319,0.4253,10.0512
71.8916,5.7096,3.6788,5.4,3.5644,4.8867,3.9428,5.7151
72.1986,8.1726,4.937,7.4185,4.1624,6.4196,4.5196,7.5392
72.8978,6.4017,6.1486,6.7249,6.0244,2.7712,4.7277,2.8386
79.6936,9.909,6.7307,6.5792,2.3186,2.4326,6.4108,4.0825
81.5502,4.9545,6.2227,6.3001,5.0617,5.8137,5.9751,1.6656
88.393,2.7616,4.508,9.1466,3.3075,1.345,7.8318,1.5188
100.0466,8.7176,5.185,6.4007,4.2622,7.5425,2.5055,7.3286
89.8313,6.3931,7.4265,6.0195,3.4863,5.7145,3.3195,6.704
74.1244,1.948,5.6998,7.3529,4.0484,3.8339,7.4813,1.8371
120.3038,9.5197,6.4272,8.206,1.8667,4.5709,4.6958,10.0794
49.5867,1.33,8.4545,7.7405,10.3352,1.879,3.3484,9.104
109.6685,5.8546,0.1815,2.1656,-0.4976,10.3355,9.695,-0.1712
120.0221,10.014,0.0686,-0.1186,0.1179,-0.2233,9.6634,0.2229
75.5392,5.2524,7.8415,8.2566,6.8596,6.9525,0.4258,9.183
70.4355,8.5159,4.0434,5.3447,3.609,4.8851,2.7043,5.8087
78.7793,9.5211,3.3291,8.3421,3.279,7.7781,2.508,8.1922
66.1594,7.3163,4.8575,7.0599,5.5414,4.5769,7.1524,4.5818
66.7478,8.1539,6.9596,4.978,7.1828,2.6284,4.6024,2.8972
68.1161,4.985,6.5724,7.8247,6.5012,7.3473,-0.0302,9.7785
72.01,6.4461,3.814,5.3701,4.3538,5.2211,4.0126,6.4502
71.9864,7.5164,4.655,7.3826,3.5842,5.6455,4.8022,7.8333
72.8866,6.1079,5.653,7.0132,5.7834,3.2872,5.3106,2.8644
80.2037,10.0857,7.1455,6.6425,2.072,1.6439,5.6997,4.3445
82.3027,5.2988,5.9543,5.5492,5.0397,5.6548,5.9246,2.1199
87.8674,2.7279,4.8388,9.0766,3.0274,0.5486,8.3236,2.4712
99.6684,8.6208,5.4449,5.7796,3.573,8.3487,3.0449,7.322
90.3322,5.7113,6.6859,6.4018,2.5038,5.9677,2.5061,6.9774
74.0149,1.6851,6.2159,6.5462,4.4506,4.4544,7.0837,1.8962
120.2933,9.5719,5.6697,7.7321,1.9884,5.347,4.7214,9.8789
50.2917,0.6234,7.6201,7.9531,9.558,1.5327,2.687,8.5898
110.4201,5.6453,-0.2423,1.5102,0.1582,9.6877,10.0619,0.4309
120.3358,9.8029,-0.3057,-0.3413,0.4022,0.5,9.5113,0.1339
76.2436,4.546,7.6092,8.3815,6.7068,6.6779,0.4676,9.2282
70.2831,8.5888,3.8803,4.9143,4.0089,5.1031,2.7394,5.8516
78.7468,10.0703,3.1684,8.4421,2.5451,8.3933,3.223,8.17
66.0712,7.1439,4.7014,6.5228,5.6365,5.2057,6.8251,5.2972
67.1988,8.408,7.4368,4.7967,6.5534,2.6323,5.4622,3.4211
67.9267,5.1254,6.9487,8.4503,7.2399,6.8685,-0.4431,9.6143
72.3031,5.8008,4.2459,4.7326,3.877,5.3614,3.8793,6.1412
72.303,8.06,4.5614,6.6868,3.8939,5.9081,5.0384,8.2617
72.6737,6.4345,6.4461,7.1614,5.6401,2.6399,5.2944,2.9917
80.3833,9.9556,7.3896,6.8487,2.2795,2.4074,5.8263,4.4616
81.7564,5.0862,5.9125,6.2285,5.2297,6.3359,6.3099,2.4561
87.5402,2.5924,4.9464,8.8258,2.9646,1.1543,8.1552,2.4755
100.3663,9.1189,4.6207,5.5784,3.6603,7.6894,2.7221,6.983
89.6201,6.3101,6.8671,6.0693,3.3688,6.4065,3.2108,6.8106
73.7228,2.0255,5.943,6.7294,4.4863,3.8853,7.242,2.4875
119.5627,9.9292,5.7198,8.1035,2.3199,4.8497,5.3521,9.8418
49.5202,0.8566,7.5304,8.1537,10.0149,1.952,2.786,9.2527
109.8368,6.367,0.4663,1.5155,-0.0663,10.1292,10.4811,-0.1354
120.4122,9.6843,0.4713,-0.0709,0.0244,-0.019,10.3175,-0.2953
75.757,5.3333,7.9215,8.0247,7.2651,7.249,-0.3742,9.4482
70.1974,8.5241,3.6986,5.376,4.2416,5.4114,2.5938,6.253
79.2362,10.4054,3.4748,8.1474,2.6492,7.8487,2.5297,7.8212
66.4921,7.4917,4.6662,7.3986,6.3729,5.0873,7.2947,5.1426
66.8516,7.5578,6.8979,4.5168,7.4112,3.0353,5.4662,2.8209
68.3113,4.651,6.6496,7.8653,6.5206,6.549,0.4031,9.5129
72.0326,6.0295,3.9407,5.2861,4.3979,5.0942,3.7601,5.9607
72.4386,8.3156,4.997,7.4495,4.0257,6.0454,4.7453,7.9288
72.7192,5.8028,6.4767,7.2604,5.8032,3.037,4.8458,3.3435
79.648,9.5475,7.335,6.5779,1.6987,1.5281,5.5249,3.5814
81.6538,4.5783,6.138,5.9044,5.0909,6.1365,5.9869,2.2971
88.2175,3.0905,4.6487,8.5708,2.5979,1.0576,8.476,1.9339
100.1746,8.6308,4.7842,5.604,4.3419,7.9505,3.0768,6.8686
89.769,5.6412,7.4666,6.493,3.4784,6.2555,3.2108,7.1607
73.9705,2.1185,6.3484,6.9279,3.7235,3.6471,6.9758,1.7157
119.9759,10.4732,6.4683,8.4497,1.7869,4.5352,5.1009,10.2865
50.2047,1.3293,7.5505,7.7815,9.6789,2.1359,2.5496,8.9655
110.1286,5.9257,-0.3296,2.4786,-0.0192,9.5166,10.4625,0.2675
120.1178,10.1974,0.4606,0.0504,0.4259,0.1067,10.3786,-0.2748
75.962,4.793,8.2868,7.581,7.0548,6.6729,-0.1283,9.1575
70.0285,9.0232,3.5457,5.1935,4.2395,5.0381,2.6767,5.7732
79.3565,10.2055,3.2177,7.7674,2.7247,7.7759,2.9645,7.6989
66.003,6.811,4.8524,6.6954,6.1036,4.8656,7.3606,4.5682
67.4757,7.6861,7.4677,4.7695,7.2113,2.52,4.9427,2.5389
68.0113,4.704,6.8094,7.8574,6.5033,7.3564,0.4967,9.7654
71.6189,5.8228,4.21,5.1266,4.0816,5.2587,4.2056,6.0992
72.4223,8.187,4.8024,7.3141,4.0061,6.2827,5.2633,7.9611
73.0158,5.8225,6.1529,7.1492,5.6859,3.0792,5.356,2.8
79.8122,10.3568,6.878,6.8345,1.7595,2.15,6.4649,3.8506
82.0299,4.8895,5.6368,6.3414,5.4244,6.3916,5.7576,1.8729
88.0738,3.0674,5.3286,8.8751,3.0175,1.2841,8.2782,1.6049
99.6922,9.2145,5.4968,5.9005,4.382,7.9245,2.7443,6.9215
89.6386,6.2081,6.6193,5.6229,3.3192,6.1669,2.6916,7.2606
74.3079,2.2324,6.0165,6.9295,4.0505,3.7489,6.7513,1.604
120.4792,10.0758,5.8794,7.863,1.7236,4.6321,5.4955,9.8667
49.9961,1.3655,7.6946,7.9837,10.422,1.5638,3.3593,8.8981
110.0739,6.4819,0.1446,2.0378,0.0633,10.0,9.732,0.063
119.8858,9.8868,0.002,0.3169,-0.0784,0.1352,10.4161,0.1548
75.5445,4.5086,7.663,8.4758,7.2366,6.6791,-0.2385,9.4777
69.6355,8.8025,3.7927,5.4597,4.434,4.9701,3.4313,5.9001
79.3828,10.4116,2.5426,8.0828,3.0497,8.0091,3.1467,8.1049
65.8741,6.9276,5.3854,7.2261,5.9434,5.2043,6.578,5.3261
67.2634,8.1197,7.204,4.815,6.929,3.1928,5.4346,3.1615
68.2705,4.7312,7.0715,8.3705,7.396,7.3565,0.0981,9.876
71.5244,6.1243,3.6941,4.9699,4.4655,5.3953,3.6824,6.3956
72.2072,8.03,4.8485,6.8076,3.6528,6.0043,4.6612,7.721
72.6066,6.4796,5.9389,7.1357,5.6359,3.3966,5.3718,3.281
79.9185,9.9932,7.2578,7.0865,2.4612,1.5724,6.4247,4.1157
82.4642,5.4819,5.5043,5.6394,4.6721,5.7307,6.3576,1.9418
87.9793,2.9292,4.8027,8.5763,3.094,1.2832,8.2567,1.9839
100.3992,8.8672,5.3092,6.1567,3.8196,7.8551,3.0309,6.8579
89.6848,5.9409,7.085,5.8022,3.4142,6.2849,3.0306,7.4867
73.7479,1.7252,5.7836,7.4422,3.6179,3.9809,7.4719,2.288
120.0541,9.6666,5.6757,8.1429,1.8285,4.8631,5.3572,9.5405
49.8889,1.3828,8.2979,8.4077,10.3374,1.7397,3.0585,9.1871
110.1181,5.8286,0.2666,2.19,0.183,10.1391,10.1248,0.1533
120.2286,10.1353,-0.4933,-0.0035,0.4814,0.4872,9.9674,0.2138
75.9418,4.7755,7.672,7.5563,7.4061,6.9227,-0.3161,9.1496
70.0518,9.2707,4.3024,5.48,3.555,5.4544,3.3277,5.756
79.2923,9.629,3.0316,8.4836,2.9524,8.009,3.4141,7.5296
65.6044,6.6908,4.7829,6.9823,6.0548,4.7867,7.0687,4.9605
66.7548,7.9192,7.3453,4.8666,7.3076,3.1816,5.0572,3.2673
67.6896,5.2059,7.0051,7.5841,7.4192,7.0688,0.411,10.1866
71.7318,5.5022,3.8972,4.9884,4.1646,4.7845,4.2919,5.9821
71.85,8.1812,5.1859,7.3976,3.9903,6.4454,5.0877,8.0179
73.1141,6.3045,6.1526,7.4338,6.3665,2.7397,5.2014,2.8075
80.3493,9.9536,7.1883,7.2399,2.0283,2.3561,6.0206,4.0179
81.8987,4.9943,5.9705,5.7182,4.6392,6.4469,6.1225,2.295
87.9621,3.4077,4.9165,9.0783,2.5382,1.2947,8.361,2.4111
99.516,9.0114,4.6205,6.3651,4.0125,8.1019,3.184,6.6474
90.4643,5.8438,6.7229,6.2803,3.1744,6.1696,3.2475,6.8419
73.874,2.0095,5.7281,6.959,3.9698,4.1745,6.9123,2.1717
120.2933,9.9378,5.5755,7.6446,2.4384,5.3549,4.8347,9.592
49.5499,0.8814,7.6095,8.0612,10.2735,2.3904,3.3485,9.422
110.355,5.6666,0.2316,2.4119,-0.2173,10.0733,9.8199,0.3838
119.523,10.4477,-0.2881,-0.3727,-0.4479,-0.2159,9.7493,-0.2894
75.8719,4.5293,7.605,8.1051,6.8201,7.3581,-0.2236,9.0849
70.3711,8.5951,4.1669,5.4069,3.6433,5.2277,2.5608,5.7082
79.1327,10.1645,3.0468,7.829,3.1632,8.2267,3.1305,8.2213
66.2708,6.509,5.3645,7.1185,5.7251,4.6957,7.3354,5.1065
66.5759,8.4541,7.2153,5.2686,7.3862,2.7117,4.8752,3.4772
68.2387,4.6724,6.9005,8.1606,6.8797,7.023,-0.3225,10.1783
71.5946,6.0681,3.506,4.6435,3.9786,4.5542,4.474,6.0107
71.9056,7.9317,4.532,7.1768,4.2267,6.1252,5.0522,8.2141
72.7795,5.7144,5.5012,6.6459,5.7459,2.9904,5.1751,3.4918
